"SG_UF","SG_UE","str_to_title(NM_UE)","final_name"
"AC","01007","Bujari","Bujari (AC)"
"AC","01120","Acrelândia","Acrelândia (AC)"
"AC","01392","Rio Branco","Rio Branco (AC)"
"AL","27006","Paripueira","Paripueira (AL)"
"AL","27014","Água Branca","Água Branca (AL)"
"AL","27057","Arapiraca","Arapiraca (AL)"
"AL","27111","Barra De São Miguel","Barra De São Miguel (AL)"
"AL","27251","Cajueiro","Cajueiro (AL)"
"AL","27278","Campo Alegre","Campo Alegre (AL)"
"AL","27332","Capela","Capela (AL)"
"AL","27456","Coruripe","Coruripe (AL)"
"AL","27472","Delmiro Gouveia","Delmiro Gouveia (AL)"
"AL","27537","Feliz Deserto","Feliz Deserto (AL)"
"AL","27618","Igaci","Igaci (AL)"
"AL","27650","Inhapi","Inhapi (AL)"
"AL","27715","Japaratinga","Japaratinga (AL)"
"AL","27812","Lagoa Da Canoa","Lagoa Da Canoa (AL)"
"AL","27855","Maceió","Maceió (AL)"
"AL","27898","Maragogi","Maragogi (AL)"
"AL","27936","Marechal Deodoro","Marechal Deodoro (AL)"
"AL","28096","Murici","Murici (AL)"
"AL","28258","Palmeira Dos Índios","Palmeira Dos Índios (AL)"
"AL","28274","Pão De Açúcar","Pão De Açúcar (AL)"
"AL","28339","Penedo","Penedo (AL)"
"AL","28355","Piaçabuçu","Piaçabuçu (AL)"
"AL","28410","Piranhas","Piranhas (AL)"
"AL","28452","Porto Calvo","Porto Calvo (AL)"
"AL","28630","São Brás","São Brás (AL)"
"AL","28690","São Luís Do Quitunde","São Luís Do Quitunde (AL)"
"AL","28711","São Miguel Dos Campos","São Miguel Dos Campos (AL)"
"AL","28819","Taquarana","Taquarana (AL)"
"AL","28851","União Dos Palmares","União Dos Palmares (AL)"
"AM","02003","Apuí","Apuí (AM)"
"AM","02020","Guajará","Guajará (AM)"
"AM","02194","Canutama","Canutama (AM)"
"AM","02259","Coari","Coari (AM)"
"AM","02356","Humaitá","Humaitá (AM)"
"AM","02518","Lábrea","Lábrea (AM)"
"AM","02534","Manacapuru","Manacapuru (AM)"
"AM","02550","Manaus","Manaus (AM)"
"AM","02615","Maués","Maués (AM)"
"AM","02690","Parintins","Parintins (AM)"
"AP","06050","Macapá","Macapá (AP)"
"AP","06076","Mazagão","Mazagão (AP)"
"AP","06130","Laranjal Do Jari","Laranjal Do Jari (AP)"
"AP","06157","Santana","Santana (AP)"
"AP","06084","Água Branca Do Amapari","Água Branca Do Amapari (AP)"
"BA","30007","Luís Eduardo Magalhães","Luís Eduardo Magalhães (BA)"
"BA","30660","Iuiu","Iuiu (BA)"
"BA","30759","Barro Alto","Barro Alto (BA)"
"BA","30775","Barrocas","Barrocas (BA)"
"BA","30813","Capela Do Alto Alegre","Capela Do Alto Alegre (BA)"
"BA","30830","Capim Grosso","Capim Grosso (BA)"
"BA","30872","Dias D Ávila","Dias D Ávila (BA)"
"BA","30899","Fátima","Fátima (BA)"
"BA","30910","Filadélfia","Filadélfia (BA)"
"BA","30996","João Dourado","João Dourado (BA)"
"BA","33014","Abaíra","Abaíra (BA)"
"BA","33030","Abaré","Abaré (BA)"
"BA","33073","Água Fria","Água Fria (BA)"
"BA","33090","Érico Cardoso","Érico Cardoso (BA)"
"BA","33138","Alagoinhas","Alagoinhas (BA)"
"BA","33219","Amélia Rodrigues","Amélia Rodrigues (BA)"
"BA","33260","Andorinha","Andorinha (BA)"
"BA","33359","Antônio Gonçalves","Antônio Gonçalves (BA)"
"BA","33383","Araçás","Araçás (BA)"
"BA","33413","Araci","Araci (BA)"
"BA","33430","Aramari","Aramari (BA)"
"BA","33472","Aurelino Leal","Aurelino Leal (BA)"
"BA","33537","Barra","Barra (BA)"
"BA","33570","Barra Do Choça","Barra Do Choça (BA)"
"BA","33634","Barreiras","Barreiras (BA)"
"BA","33758","Boa Vista Do Tupim","Boa Vista Do Tupim (BA)"
"BA","33774","Bom Jesus Da Lapa","Bom Jesus Da Lapa (BA)"
"BA","33812","Boquira","Boquira (BA)"
"BA","33910","Brumado","Brumado (BA)"
"BA","33979","Cachoeira","Cachoeira (BA)"
"BA","34010","Caem","Caem (BA)"
"BA","34037","Caetité","Caetité (BA)"
"BA","34053","Cafarnaum","Cafarnaum (BA)"
"BA","34070","Cairu","Cairu (BA)"
"BA","34096","Caldeirão Grande","Caldeirão Grande (BA)"
"BA","34134","Camaçari","Camaçari (BA)"
"BA","34177","Campo Alegre De Lourdes","Campo Alegre De Lourdes (BA)"
"BA","34193","Campo Formoso","Campo Formoso (BA)"
"BA","34274","Candeal","Candeal (BA)"
"BA","34290","Candeias","Candeias (BA)"
"BA","34312","Candiba","Candiba (BA)"
"BA","34355","Cansanção","Cansanção (BA)"
"BA","34436","Casa Nova","Casa Nova (BA)"
"BA","34452","Castro Alves","Castro Alves (BA)"
"BA","34495","Catu","Catu (BA)"
"BA","34509","Caturama","Caturama (BA)"
"BA","34517","Central","Central (BA)"
"BA","34550","Cícero Dantas","Cícero Dantas (BA)"
"BA","34592","Coaraci","Coaraci (BA)"
"BA","34630","Conceição Da Feira","Conceição Da Feira (BA)"
"BA","34673","Conceição Do Coité","Conceição Do Coité (BA)"
"BA","34711","Conde","Conde (BA)"
"BA","34835","Coronel João Sá","Coronel João Sá (BA)"
"BA","34959","Cruz Das Almas","Cruz Das Almas (BA)"
"BA","34975","Curaçá","Curaçá (BA)"
"BA","34991","Dário Meira","Dário Meira (BA)"
"BA","35017","Dom Basílio","Dom Basílio (BA)"
"BA","35092","Entre Rios","Entre Rios (BA)"
"BA","35114","Esplanada","Esplanada (BA)"
"BA","35130","Euclides Da Cunha","Euclides Da Cunha (BA)"
"BA","35157","Feira De Santana","Feira De Santana (BA)"
"BA","35211","Formosa Do Rio Preto","Formosa Do Rio Preto (BA)"
"BA","35238","Gandu","Gandu (BA)"
"BA","35319","Governador Mangabeira","Governador Mangabeira (BA)"
"BA","35335","Guanambi","Guanambi (BA)"
"BA","35459","Ibicuí","Ibicuí (BA)"
"BA","35513","Ibipitanga","Ibipitanga (BA)"
"BA","35599","Ibirataia","Ibirataia (BA)"
"BA","35610","Ibitiara","Ibitiara (BA)"
"BA","35637","Ibititá","Ibititá (BA)"
"BA","35653","Ibotirama","Ibotirama (BA)"
"BA","35734","Ilhéus","Ilhéus (BA)"
"BA","35750","Inhambupe","Inhambupe (BA)"
"BA","35777","Ipecaetá","Ipecaetá (BA)"
"BA","35793","Ipiaú","Ipiaú (BA)"
"BA","35815","Ipirá","Ipirá (BA)"
"BA","35890","Iraquara","Iraquara (BA)"
"BA","35912","Irará","Irará (BA)"
"BA","35939","Irecê","Irecê (BA)"
"BA","35971","Itabuna","Itabuna (BA)"
"BA","35998","Itacaré","Itacaré (BA)"
"BA","36056","Itagibá","Itagibá (BA)"
"BA","36072","Itagimirim","Itagimirim (BA)"
"BA","36080","Itaguaçu Da Bahia","Itaguaçu Da Bahia (BA)"
"BA","36170","Itambé","Itambé (BA)"
"BA","36412","Itiúba","Itiúba (BA)"
"BA","36471","Ituberá","Ituberá (BA)"
"BA","36510","Jacobina","Jacobina (BA)"
"BA","36552","Jaguarari","Jaguarari (BA)"
"BA","36617","Jequié","Jequié (BA)"
"BA","36650","Jiquiriçá","Jiquiriçá (BA)"
"BA","36714","Jussara","Jussara (BA)"
"BA","36765","Lagoa Real","Lagoa Real (BA)"
"BA","36790","Lajedão","Lajedão (BA)"
"BA","36854","Lauro De Freitas","Lauro De Freitas (BA)"
"BA","36897","Licínio De Almeida","Licínio De Almeida (BA)"
"BA","36919","Livramento De Nossa Senhora","Livramento De Nossa Senhora (BA)"
"BA","36935","Macajuba","Macajuba (BA)"
"BA","36978","Macaúbas","Macaúbas (BA)"
"BA","37036","Mairi","Mairi (BA)"
"BA","37052","Malhada","Malhada (BA)"
"BA","37117","Maracás","Maracás (BA)"
"BA","37133","Maragogipe","Maragogipe (BA)"
"BA","37214","Mata De São João","Mata De São João (BA)"
"BA","37222","Matina","Matina (BA)"
"BA","37257","Miguel Calmon","Miguel Calmon (BA)"
"BA","37273","Milagres","Milagres (BA)"
"BA","37290","Mirangaba","Mirangaba (BA)"
"BA","37311","Monte Santo","Monte Santo (BA)"
"BA","37370","Mortugaba","Mortugaba (BA)"
"BA","37419","Mucuri","Mucuri (BA)"
"BA","37427","Mulungu Do Morro","Mulungu Do Morro (BA)"
"BA","37460","Muquém Do São Francisco","Muquém Do São Francisco (BA)"
"BA","37478","Muritiba","Muritiba (BA)"
"BA","37591","Nova Soure","Nova Soure (BA)"
"BA","37613","Nova Viçosa","Nova Viçosa (BA)"
"BA","37680","Ourolândia","Ourolândia (BA)"
"BA","37699","Palmas De Monte Alto","Palmas De Monte Alto (BA)"
"BA","37737","Paramirim","Paramirim (BA)"
"BA","37753","Paratinga","Paratinga (BA)"
"BA","37818","Paulo Afonso","Paulo Afonso (BA)"
"BA","37834","Pedrão","Pedrão (BA)"
"BA","37893","Pilão Arcado","Pilão Arcado (BA)"
"BA","37931","Pindobaçu","Pindobaçu (BA)"
"BA","37974","Piritiba","Piritiba (BA)"
"BA","38067","Ponto Novo","Ponto Novo (BA)"
"BA","38075","Porto Seguro","Porto Seguro (BA)"
"BA","38113","Prado","Prado (BA)"
"BA","38130","Presidente Dutra","Presidente Dutra (BA)"
"BA","38164","Presidente Tancredo Neves","Presidente Tancredo Neves (BA)"
"BA","38172","Queimadas","Queimadas (BA)"
"BA","38199","Quinjingue","Quinjingue (BA)"
"BA","38270","Riachão Do Jacuípe","Riachão Do Jacuípe (BA)"
"BA","38296","Riacho De Santana","Riacho De Santana (BA)"
"BA","38334","Ribeira Do Pombal","Ribeira Do Pombal (BA)"
"BA","38350","Rio De Contas","Rio De Contas (BA)"
"BA","38393","Rio Do Pires","Rio Do Pires (BA)"
"BA","38474","Salinas Da Margarida","Salinas Da Margarida (BA)"
"BA","38490","Salvador","Salvador (BA)"
"BA","38512","Santa Bárbara","Santa Bárbara (BA)"
"BA","38610","Santaluz","Santaluz (BA)"
"BA","38636","Santa Maria Da Vitória","Santa Maria Da Vitória (BA)"
"BA","38679","Santanópolis","Santanópolis (BA)"
"BA","38695","Santa Terezinha","Santa Terezinha (BA)"
"BA","38717","Santo Amaro","Santo Amaro (BA)"
"BA","38733","Santo Antônio De Jesus","Santo Antônio De Jesus (BA)"
"BA","38806","São Domingos","São Domingos (BA)"
"BA","38814","São Felipe","São Felipe (BA)"
"BA","38822","São Félix Do Coribe","São Félix Do Coribe (BA)"
"BA","38830","São Francisco Do Conde","São Francisco Do Conde (BA)"
"BA","38857","São Gonçalo Dos Campos","São Gonçalo Dos Campos (BA)"
"BA","38865","São José Do Jacuípe","São José Do Jacuípe (BA)"
"BA","38890","São Sebastião Do Passé","São Sebastião Do Passé (BA)"
"BA","38946","Saubara","Saubara (BA)"
"BA","38954","Saúde","Saúde (BA)"
"BA","38970","Seabra","Seabra (BA)"
"BA","39012","Senhor Do Bonfim","Senhor Do Bonfim (BA)"
"BA","39047","Serra Do Ramalho","Serra Do Ramalho (BA)"
"BA","39098","Serrinha","Serrinha (BA)"
"BA","39136","Simões Filho","Simões Filho (BA)"
"BA","39152","Souto Soares","Souto Soares (BA)"
"BA","39233","Taperoá","Taperoá (BA)"
"BA","39390","Uauá","Uauá (BA)"
"BA","39411","Ubaíra","Ubaíra (BA)"
"BA","39438","Ubaitaba","Ubaitaba (BA)"
"BA","39454","Ubatã","Ubatã (BA)"
"BA","39551","Utinga","Utinga (BA)"
"BA","39578","Valença","Valença (BA)"
"BA","39594","Valente","Valente (BA)"
"BA","39616","Várzea Do Poço","Várzea Do Poço (BA)"
"BA","39632","Vera Cruz","Vera Cruz (BA)"
"BA","39659","Vitória Da Conquista","Vitória Da Conquista (BA)"
"BA","39675","Wagner","Wagner (BA)"
"BA","39713","Xique-Xique","Xique-Xique (BA)"
"BA","39730","Lapão","Lapão (BA)"
"BA","39748","Madre De Deus","Madre De Deus (BA)"
"BA","39810","Pé De Serra","Pé De Serra (BA)"
"BA","39845","Quixabeira","Quixabeira (BA)"
"BA","39870","Santa Luzia","Santa Luzia (BA)"
"BA","39896","São Gabriel","São Gabriel (BA)"
"BA","39918","Tanque Novo","Tanque Novo (BA)"
"BA","39926","São José Da Vitória","São José Da Vitória (BA)"
"BA","39934","Teixeira De Freitas","Teixeira De Freitas (BA)"
"BA","39942","Novo Horizonte","Novo Horizonte (BA)"
"BA","39950","Várzea Nova","Várzea Nova (BA)"
"BA","39985","Sobradinho","Sobradinho (BA)"
"BA","34150","Camamu","Camamu (BA)"
"BA","36730","Jussiape","Jussiape (BA)"
"CE","13056","Acopiara","Acopiara (CE)"
"CE","13102","Quiterianópolis","Quiterianópolis (CE)"
"CE","13188","Horizonte","Horizonte (CE)"
"CE","13196","Aquiraz","Aquiraz (CE)"
"CE","13218","Aracati","Aracati (CE)"
"CE","13226","Eusébio","Eusébio (CE)"
"CE","13234","Aracoiaba","Aracoiaba (CE)"
"CE","13242","Guaiúba","Guaiúba (CE)"
"CE","13293","Arneiroz","Arneiroz (CE)"
"CE","13307","Ocara","Ocara (CE)"
"CE","13315","Assaré","Assaré (CE)"
"CE","13323","Tejuçuoca","Tejuçuoca (CE)"
"CE","13412","Baturité","Baturité (CE)"
"CE","13439","Beberibe","Beberibe (CE)"
"CE","13455","Bela Cruz","Bela Cruz (CE)"
"CE","13471","Boa Viagem","Boa Viagem (CE)"
"CE","13480","Itaitinga","Itaitinga (CE)"
"CE","13510","Camocim","Camocim (CE)"
"CE","13536","Campos Sales","Campos Sales (CE)"
"CE","13579","Capistrano","Capistrano (CE)"
"CE","13595","Caridade","Caridade (CE)"
"CE","13617","Cariré","Cariré (CE)"
"CE","13633","Caririaçu","Caririaçu (CE)"
"CE","13692","Cascavel","Cascavel (CE)"
"CE","13714","Catarina","Catarina (CE)"
"CE","13730","Caucaia","Caucaia (CE)"
"CE","13757","Cedro","Cedro (CE)"
"CE","13773","Chaval","Chaval (CE)"
"CE","13838","Crateús","Crateús (CE)"
"CE","13854","Crato","Crato (CE)"
"CE","13897","Fortaleza","Fortaleza (CE)"
"CE","13919","Frecheirinha","Frecheirinha (CE)"
"CE","13978","Granjeiro","Granjeiro (CE)"
"CE","14010","Guaraciaba Do Norte","Guaraciaba Do Norte (CE)"
"CE","14095","Icó","Icó (CE)"
"CE","14117","Iguatu","Iguatu (CE)"
"CE","14133","Independência","Independência (CE)"
"CE","14176","Ipu","Ipu (CE)"
"CE","14192","Ipueiras","Ipueiras (CE)"
"CE","14230","Irauçuba","Irauçuba (CE)"
"CE","14257","Itaiçaba","Itaiçaba (CE)"
"CE","14290","Itapipoca","Itapipoca (CE)"
"CE","14338","Itatira","Itatira (CE)"
"CE","14419","Jaguaruana","Jaguaruana (CE)"
"CE","14435","Jardim","Jardim (CE)"
"CE","14478","Juazeiro Do Norte","Juazeiro Do Norte (CE)"
"CE","14516","Lavras Da Mangabeira","Lavras Da Mangabeira (CE)"
"CE","14532","Limoeiro Do Norte","Limoeiro Do Norte (CE)"
"CE","14559","Maranguape","Maranguape (CE)"
"CE","14575","Marco","Marco (CE)"
"CE","14630","Mauriti","Mauriti (CE)"
"CE","14656","Meruoca","Meruoca (CE)"
"CE","14672","Milagres","Milagres (CE)"
"CE","14699","Missão Velha","Missão Velha (CE)"
"CE","14796","Morrinhos","Morrinhos (CE)"
"CE","14850","Nova Olinda","Nova Olinda (CE)"
"CE","14877","Nova Russas","Nova Russas (CE)"
"CE","14931","Pacajus","Pacajus (CE)"
"CE","15075","Parambu","Parambu (CE)"
"CE","15091","Paramoti","Paramoti (CE)"
"CE","15172","Pereiro","Pereiro (CE)"
"CE","15199","Piquet Carneiro","Piquet Carneiro (CE)"
"CE","15210","Poranga","Poranga (CE)"
"CE","15270","Quixadá","Quixadá (CE)"
"CE","15296","Quixeramobim","Quixeramobim (CE)"
"CE","15377","Russas","Russas (CE)"
"CE","15458","Santa Quitéria","Santa Quitéria (CE)"
"CE","15474","São Benedito","São Benedito (CE)"
"CE","15490","São Gonçalo Do Amarante","São Gonçalo Do Amarante (CE)"
"CE","15555","Senador Pompeu","Senador Pompeu (CE)"
"CE","15598","Sobral","Sobral (CE)"
"CE","15652","Tamboril","Tamboril (CE)"
"CE","15679","Tauá","Tauá (CE)"
"CE","15695","Tianguá","Tianguá (CE)"
"CE","15776","Uruburetama","Uruburetama (CE)"
"CE","15792","Uruoca","Uruoca (CE)"
"CE","15814","Várzea Alegre","Várzea Alegre (CE)"
"CE","15857","Maracanaú","Maracanaú (CE)"
"CE","15873","Amontada","Amontada (CE)"
"CE","15881","Croatá","Croatá (CE)"
"CE","15938","Icapuí","Icapuí (CE)"
"CE","15970","Milhã","Milhã (CE)"
"CE","98574","Varjota","Varjota (CE)"
"ES","56030","Alegre","Alegre (ES)"
"ES","56049","Irupi","Irupi (ES)"
"ES","56057","Alfredo Chaves","Alfredo Chaves (ES)"
"ES","56073","Anchieta","Anchieta (ES)"
"ES","56081","Vila Pavão","Vila Pavão (ES)"
"ES","56090","Apiacá","Apiacá (ES)"
"ES","56103","Marechal Floriano","Marechal Floriano (ES)"
"ES","56111","Aracruz","Aracruz (ES)"
"ES","56120","Marataízes","Marataízes (ES)"
"ES","56138","Atílio Vivácqua","Atílio Vivácqua (ES)"
"ES","56154","Baixo Guandu","Baixo Guandu (ES)"
"ES","56189","Sooretama","Sooretama (ES)"
"ES","56197","Boa Esperança","Boa Esperança (ES)"
"ES","56200","Ponto Belo","Ponto Belo (ES)"
"ES","56219","Bom Jesus Do Norte","Bom Jesus Do Norte (ES)"
"ES","56227","Vila Valério","Vila Valério (ES)"
"ES","56235","Cachoeiro De Itapemirim","Cachoeiro De Itapemirim (ES)"
"ES","56251","Cariacica","Cariacica (ES)"
"ES","56278","Castelo","Castelo (ES)"
"ES","56294","Colatina","Colatina (ES)"
"ES","56308","Governador Lindenberg","Governador Lindenberg (ES)"
"ES","56332","Conceição Do Castelo","Conceição Do Castelo (ES)"
"ES","56359","Divino De São Lourenço","Divino De São Lourenço (ES)"
"ES","56375","Domingos Martins","Domingos Martins (ES)"
"ES","56391","Dores Do Rio Preto","Dores Do Rio Preto (ES)"
"ES","56430","Fundão","Fundão (ES)"
"ES","56456","Guaçuí","Guaçuí (ES)"
"ES","56472","Guarapari","Guarapari (ES)"
"ES","56499","Ibiraçu","Ibiraçu (ES)"
"ES","56537","Itaguaçu","Itaguaçu (ES)"
"ES","56553","Itapemirim","Itapemirim (ES)"
"ES","56570","Itarana","Itarana (ES)"
"ES","56596","Iúna","Iúna (ES)"
"ES","56618","Jerônimo Monteiro","Jerônimo Monteiro (ES)"
"ES","56626","João Neiva","João Neiva (ES)"
"ES","56634","Linhares","Linhares (ES)"
"ES","56677","Mimoso Do Sul","Mimoso Do Sul (ES)"
"ES","56693","Montanha","Montanha (ES)"
"ES","56715","Mucurici","Mucurici (ES)"
"ES","56731","Muniz Freire","Muniz Freire (ES)"
"ES","56758","Muqui","Muqui (ES)"
"ES","56774","Nova Venécia","Nova Venécia (ES)"
"ES","56812","Pinheiros","Pinheiros (ES)"
"ES","56839","Piúma","Piúma (ES)"
"ES","56855","Presidente Kennedy","Presidente Kennedy (ES)"
"ES","56871","Rio Novo Do Sul","Rio Novo Do Sul (ES)"
"ES","56952","São José Do Calçado","São José Do Calçado (ES)"
"ES","56979","São Mateus","São Mateus (ES)"
"ES","56995","Serra","Serra (ES)"
"ES","57010","Viana","Viana (ES)"
"ES","57037","Vila Velha","Vila Velha (ES)"
"ES","57053","Vitória","Vitória (ES)"
"ES","57070","Marilândia","Marilândia (ES)"
"ES","57096","Ibatiba","Ibatiba (ES)"
"ES","57118","Rio Bananal","Rio Bananal (ES)"
"ES","57134","Jaguaré","Jaguaré (ES)"
"ES","57959","Vargem Alta","Vargem Alta (ES)"
"ES","57975","Venda Nova Do Imigrante","Venda Nova Do Imigrante (ES)"
"ES","57991","Águia Branca","Águia Branca (ES)"
"ES","57150","Pedro Canário","Pedro Canário (ES)"
"GO","93734","Goiânia","Goiânia (GO)"
"GO","92010","Abadiânia","Abadiânia (GO)"
"GO","92029","Bonfinópolis","Bonfinópolis (GO)"
"GO","92037","Água Limpa","Água Limpa (GO)"
"GO","92053","Alexânia","Alexânia (GO)"
"GO","92061","Campos Verdes","Campos Verdes (GO)"
"GO","92096","Aloândia","Aloândia (GO)"
"GO","92100","Cezarina","Cezarina (GO)"
"GO","92118","Alto Paraíso De Goiás","Alto Paraíso De Goiás (GO)"
"GO","92126","Colinas Do Sul","Colinas Do Sul (GO)"
"GO","92150","Alvorada Do Norte","Alvorada Do Norte (GO)"
"GO","92169","Morro Agudo De Goiás","Morro Agudo De Goiás (GO)"
"GO","92207","Edealina","Edealina (GO)"
"GO","92215","Anápolis","Anápolis (GO)"
"GO","92223","Faina","Faina (GO)"
"GO","92258","Anicuns","Anicuns (GO)"
"GO","92266","Gouvelândia","Gouvelândia (GO)"
"GO","92274","Aparecida De Goiânia","Aparecida De Goiânia (GO)"
"GO","92282","Itaguari","Itaguari (GO)"
"GO","92312","Araçu","Araçu (GO)"
"GO","92320","Matrinchã","Matrinchã (GO)"
"GO","92339","Aragarças","Aragarças (GO)"
"GO","92347","Mimoso De Goiás","Mimoso De Goiás (GO)"
"GO","92355","Aragoiânia","Aragoiânia (GO)"
"GO","92363","Montividiu","Montividiu (GO)"
"GO","92444","Novo Planalto","Novo Planalto (GO)"
"GO","92630","Barro Alto","Barro Alto (GO)"
"GO","92649","São Luiz Do Norte","São Luiz Do Norte (GO)"
"GO","92657","Bela Vista De Goiás","Bela Vista De Goiás (GO)"
"GO","92665","São Miguel Do Passa Quatro","São Miguel Do Passa Quatro (GO)"
"GO","92673","Bom Jardim De Goiás","Bom Jardim De Goiás (GO)"
"GO","92690","Bom Jesus De Goiás","Bom Jesus De Goiás (GO)"
"GO","92703","Senador Canedo","Senador Canedo (GO)"
"GO","92754","Britânia","Britânia (GO)"
"GO","92770","Buriti Alegre","Buriti Alegre (GO)"
"GO","92789","Trombas","Trombas (GO)"
"GO","92797","Cabeceiras","Cabeceiras (GO)"
"GO","92800","Turvelândia","Turvelândia (GO)"
"GO","92819","Cachoeira Alta","Cachoeira Alta (GO)"
"GO","92827","Rio Quente","Rio Quente (GO)"
"GO","92835","Cachoeira De Goiás","Cachoeira De Goiás (GO)"
"GO","92851","Caçu","Caçu (GO)"
"GO","92878","Caiapônia","Caiapônia (GO)"
"GO","92886","Cocalzinho De Goiás","Cocalzinho De Goiás (GO)"
"GO","92894","Caldas Novas","Caldas Novas (GO)"
"GO","92908","Santo Antônio De Goiás","Santo Antônio De Goiás (GO)"
"GO","92932","Campinorte","Campinorte (GO)"
"GO","92940","Alto Horizonte","Alto Horizonte (GO)"
"GO","92967","Castelândia","Castelândia (GO)"
"GO","92975","Campos Belos","Campos Belos (GO)"
"GO","92983","Jesúpolis","Jesúpolis (GO)"
"GO","92991","Carmo Do Rio Verde","Carmo Do Rio Verde (GO)"
"GO","93009","Aparecida Do Rio Doce","Aparecida Do Rio Doce (GO)"
"GO","93017","Catalão","Catalão (GO)"
"GO","93025","Cidade Ocidental","Cidade Ocidental (GO)"
"GO","93033","Caturaí","Caturaí (GO)"
"GO","93050","Cavalcante","Cavalcante (GO)"
"GO","93068","Perolândia","Perolândia (GO)"
"GO","93076","Ceres","Ceres (GO)"
"GO","93092","Divinópolis De Goiás","Divinópolis De Goiás (GO)"
"GO","93106","Buriti De Goiás","Buriti De Goiás (GO)"
"GO","93122","Caldazinha","Caldazinha (GO)"
"GO","93149","Guaraíta","Guaraíta (GO)"
"GO","93165","Inaciolândia","Inaciolândia (GO)"
"GO","93181","Montividiu Do Norte","Montividiu Do Norte (GO)"
"GO","93203","Santo Antônio Da Barra","Santo Antônio Da Barra (GO)"
"GO","93220","Terezópolis De Goiás","Terezópolis De Goiás (GO)"
"GO","93246","Uirapuru","Uirapuru (GO)"
"GO","93254","Cristalina","Cristalina (GO)"
"GO","93270","Cristianópolis","Cristianópolis (GO)"
"GO","93289","Vila Boa","Vila Boa (GO)"
"GO","93297","Crixás","Crixás (GO)"
"GO","93300","Valparaíso De Goiás","Valparaíso De Goiás (GO)"
"GO","93319","Cromínia","Cromínia (GO)"
"GO","93327","Novo Gama","Novo Gama (GO)"
"GO","93335","Cumari","Cumari (GO)"
"GO","93343","Águas Lindas De Goiás","Águas Lindas De Goiás (GO)"
"GO","93360","Abadia De Goiás","Abadia De Goiás (GO)"
"GO","93424","Porteirão","Porteirão (GO)"
"GO","93440","Santa Rita Do Novo Destino","Santa Rita Do Novo Destino (GO)"
"GO","93505","Vila Propício","Vila Propício (GO)"
"GO","93513","Estrela Do Norte","Estrela Do Norte (GO)"
"GO","93530","Fazenda Nova","Fazenda Nova (GO)"
"GO","93564","Gameleira De Goiás","Gameleira De Goiás (GO)"
"GO","93610","Formosa","Formosa (GO)"
"GO","93637","Formoso","Formoso (GO)"
"GO","93696","Goiandira","Goiandira (GO)"
"GO","93718","Goianésia","Goianésia (GO)"
"GO","93750","Goianira","Goianira (GO)"
"GO","93777","Goiás","Goiás (GO)"
"GO","93793","Goiatuba","Goiatuba (GO)"
"GO","93815","Guapó","Guapó (GO)"
"GO","93831","Guarani De Goiás","Guarani De Goiás (GO)"
"GO","93890","Hidrolândia","Hidrolândia (GO)"
"GO","93939","Iaciara","Iaciara (GO)"
"GO","93955","Inhumas","Inhumas (GO)"
"GO","93971","Ipameri","Ipameri (GO)"
"GO","93998","Iporá","Iporá (GO)"
"GO","94030","Itaberaí","Itaberaí (GO)"
"GO","94072","Itaguaru","Itaguaru (GO)"
"GO","94137","Itapaci","Itapaci (GO)"
"GO","94153","Itapirapuã","Itapirapuã (GO)"
"GO","94196","Itapuranga","Itapuranga (GO)"
"GO","94218","Itarumã","Itarumã (GO)"
"GO","94234","Itauçu","Itauçu (GO)"
"GO","94250","Itumbiara","Itumbiara (GO)"
"GO","94293","Jandaia","Jandaia (GO)"
"GO","94315","Jaraguá","Jaraguá (GO)"
"GO","94331","Jataí","Jataí (GO)"
"GO","94358","Jaupaci","Jaupaci (GO)"
"GO","94374","Joviânia","Joviânia (GO)"
"GO","94390","Jussara","Jussara (GO)"
"GO","94439","Leopoldo De Bulhões","Leopoldo De Bulhões (GO)"
"GO","94455","Luziânia","Luziânia (GO)"
"GO","94498","Mambaí","Mambaí (GO)"
"GO","94510","Mara Rosa","Mara Rosa (GO)"
"GO","94536","Marzagão","Marzagão (GO)"
"GO","94552","Paranaiguara","Paranaiguara (GO)"
"GO","94579","Maurilândia","Maurilândia (GO)"
"GO","94595","Mineiros","Mineiros (GO)"
"GO","94714","Montes Claros De Goiás","Montes Claros De Goiás (GO)"
"GO","94730","Morrinhos","Morrinhos (GO)"
"GO","94773","Mozarlândia","Mozarlândia (GO)"
"GO","94790","Mutunópolis","Mutunópolis (GO)"
"GO","94854","Nazário","Nazário (GO)"
"GO","94870","Nerópolis","Nerópolis (GO)"
"GO","95010","Novo Brasil","Novo Brasil (GO)"
"GO","95036","Orizona","Orizona (GO)"
"GO","95052","Ouro Verde De Goiás","Ouro Verde De Goiás (GO)"
"GO","95079","Ouvidor","Ouvidor (GO)"
"GO","95095","Padre Bernardo","Padre Bernardo (GO)"
"GO","95117","Palmeiras De Goiás","Palmeiras De Goiás (GO)"
"GO","95133","Palmelo","Palmelo (GO)"
"GO","95150","Palminópolis","Palminópolis (GO)"
"GO","95176","Panamá","Panamá (GO)"
"GO","95230","Paraúna","Paraúna (GO)"
"GO","95354","Pilar De Goiás","Pilar De Goiás (GO)"
"GO","95397","Piracanjuba","Piracanjuba (GO)"
"GO","95419","Piranhas","Piranhas (GO)"
"GO","95435","Pirenópolis","Pirenópolis (GO)"
